ID Produk,Nama Produk,Harga,Penjualan,Nama Toko,Komisi hingga,Komisi,Link Produk,Link Komisi Ekstra
24613235116,Arafa Hijab - Khimar Naila | Pashmina Instan Terbaru Bergo Jersey Premium Lebaran 2026,"87,0RB",7RB+,Arafa Hijab Official Shop,"3,5%",Rp2.610,https://shopee.co.id/product/200606187/24613235116,https://s.shopee.co.id/8KmRnyq9h3
26117358740,Arafa Hijab - Kayyisa Dress | Gamis Lebaran Model Terbaru Wanita Kekinian 2026,"275,0RB",169,Arafa Hijab Official Shop,"3,5%",Rp8.250,https://shopee.co.id/product/200606187/26117358740,https://s.shopee.co.id/8AT1bfqn22
25647112102,Arafa Hijab - Hayna Khiban | Khimar Umroh Bandana Jersey Korea Premium | Jilbab Instan Syari Arabian,"135,0RB",1RB+,Arafa Hijab Official Shop,"3,5%",Rp4.050,https://shopee.co.id/product/200606187/25647112102,https://s.shopee.co.id/809bPMrQN1
28138695515,Arafa Hijab – Nawal Pashmina | Pashmina Oval Syari Harian | Bahan Chiffon Premium,"68,0RB",489,Arafa Hijab Official Shop,"3,5%",Rp2.040,https://shopee.co.id/product/200606187/28138695515,https://s.shopee.co.id/9ALYnVmz0G
28365752034,Arafa Hijab - Khimar Livia Kids | Hijab Anak Perempuan | Jilbab Premium,"52,0RB",6RB+,Arafa Hijab Official Shop,"3,5%",Rp1.560,https://shopee.co.id/product/200606187/28365752034,https://s.shopee.co.id/9028bCncLF
44223163644,"Arafa Hijab - Khimar Livia | Jilbab Instan Syari Bergo Jersey Premium, Model Terbaru Simpel Adem","99,0RB",6RB+,Arafa Hijab Official Shop,"3,5%",Rp2.970,https://shopee.co.id/product/200606187/44223163644,https://s.shopee.co.id/8piiOtoFgE
16307117721,Arafa Hijab - Khimar Rahma | Hijab Anak Perempuan | Kerudung Kaos Premium,"47,0RB",2RB+,Arafa Hijab Official Shop,"3,5%",Rp1.410,https://shopee.co.id/product/200606187/16307117721,https://s.shopee.co.id/8fPICaot1D
29091320256,Bella Alisha - Jilbab Khimar Seika Instan,"58,4RB",745,Bella Alisha Official Shop,10%,Rp5.837,https://shopee.co.id/product/49260607/29091320256,https://s.shopee.co.id/9pbFajkReS
21616170857,Arafa Hijab - Khimar Alya | Jilbab Instan Terbaru Kekinian Ramadhan 2026 Bergo Kaos Premium Kerudung Non Pet,"69,0RB",5RB+,Arafa Hijab Official Shop,"3,5%",Rp2.070,https://shopee.co.id/product/200606187/21616170857,https://s.shopee.co.id/9fHpOQl4zR
10196852220,Arafa Hijab - Khimar Alya | Jilbab Kaos Tanpa Pet Bergo Instan Premium Kerudung Terbaru Ramadhan 2026,"69,0RB",2RB+,Arafa Hijab Official Shop,"3,5%",Rp2.070,https://shopee.co.id/product/200606187/10196852220,https://s.shopee.co.id/9UyPC7liKQ
25547370250,Arafa Hijab - Khimar Kiran | Jilbab Pinguin Jersey Terbaru | Kerudung Instan Premium | Bergo Non Pet,"96,5RB",310,Arafa Hijab Official Shop,"3,5%",Rp2.895,https://shopee.co.id/product/200606187/25547370250,https://s.shopee.co.id/9KeyzomLfP
17180257103,Arafa Hijab - Khimar Aleesha | Hijab Instan Bergo Tali Kaos Premium | Cocok untuk Umroh,"69,0RB",3RB+,Arafa Hijab Official Shop,"3,5%",Rp2.070,https://shopee.co.id/product/200606187/17180257103,https://s.shopee.co.id/AUqwNxhuIe
29673359599,Arafa Hijab - Khimar Haura | Bergo Instan Jersey Premium | Hijab Pet Tebal Syari | Kerudung Simpel,"99,0RB",5RB+,Arafa Hijab Official Shop,"3,5%",Rp2.970,https://shopee.co.id/product/200606187/29673359599,https://s.shopee.co.id/AKXWBeiXdd
6263475477,Arafa Hijab - Khimar Dhyanda | Jilbab Syari Premium Bergo Bahan Wolfis Kerudung Instan Terbaru Lebaran 2026,"96,5RB",10RB+,Arafa Hijab Official Shop,"3,5%",Rp2.895,https://shopee.co.id/product/200606187/6263475477,https://s.shopee.co.id/AAE5zLjAyc
50905551691,Arafa Hijab - Hayna Khiban | Khimar Bandana Premium Jilbab Instan Syari Bergo Jersey Lebaran Terbaru 2026,"135,0RB",92,Arafa Hijab Official Shop,"3,5%",Rp4.050,https://shopee.co.id/product/200606187/50905551691,https://s.shopee.co.id/9zufn2joJb
42251318466,Arafa Hijab - Ameera French Khimar | Jilbab Instan Koleksi Terbaru Lebaran 2026 Kerudung Syari Premium Adem,"135,0RB",939,Arafa Hijab Official Shop,"3,5%",Rp4.050,https://shopee.co.id/product/200606187/42251318466,https://s.shopee.co.id/W3aTaJyam
24163231613,Arafa Hijab - Khimar Naila | Pashmina Jersey Premium Jilbab Instan Terbaru Ramadhan 2026,"95,0RB",1RB+,Arafa Hijab Official Shop,"3,5%",Rp2.850,https://shopee.co.id/product/200606187/24163231613,https://s.shopee.co.id/LkAHHKbvl
55956313593,Arafa Hijab - Khimar Kayra | Daily Khimar Premium Jilbab Instan Syari Jersey Livia Ringan Adem Lebaran Terbaru 2026,"115,0RB",215,Arafa Hijab Official Shop,7%,Rp8.050,https://shopee.co.id/product/200606187/55956313593,https://s.shopee.co.id/BQk4yLFGk
43823164228,"Arafa Hijab - Khimar Zea | Kerudung Syari Premium Adem, Jilbab Dubai Instan Bergo Non pet","115,0RB",472,Arafa Hijab Official Shop,"3,5%",Rp3.450,https://shopee.co.id/product/200606187/43823164228,https://s.shopee.co.id/17JsfLsbj
20470407215,Arafa Hijab - Hilya Dress | Gamis Daily Adem Simpel Elegan Terbaru Koleksi Lebaran 2026,"255,0RB",1RB+,Arafa Hijab Official Shop,"3,5%",Rp7.650,https://shopee.co.id/product/200606187/20470407215,https://s.shopee.co.id/1BJHGoHREy
45901228648,Arafa Hijab - Nusava Dress Mom Eid Series | Gamis Lebaran Couple Keluarga Terbaru 2026,"285,0RB",652,Arafa Hijab Official Shop,"3,5%",Rp8.550,https://shopee.co.id/product/200606187/45901228648,https://s.shopee.co.id/10zr4VI4Zx
56651516303,Arafa Hijab - Nasma Prayer Set | Mukenah Dewasa Premium Dengan Pouch Bahan Adem Untuk Lebaran 2026,"275,0RB",115,Arafa Hijab Official Shop,"3,5%",Rp8.250,https://shopee.co.id/product/200606187/56651516303,https://s.shopee.co.id/qgQsCIhuw
51259029346,Arafa Hijab - Khimar Zafira | Jilbab Instan Tanpa Ciput Adem Anti Ribet | Kerudung terbaru 2026 dewasa,"115,0RB",4,Arafa Hijab Official Shop,7%,Rp8.050,https://shopee.co.id/product/200606187/51259029346,https://s.shopee.co.id/gN0ftJLFv
21627375805,Arafa Hijab - Khimar Aleesha | Bergo Instan Bahan Kaos Jilbab Syari Premium Kerudung Terbaru Ramadhan 2026,"69,0RB",1RB+,Arafa Hijab Official Shop,"3,5%",Rp2.070,https://shopee.co.id/product/200606187/21627375805,https://s.shopee.co.id/1qYy42EttA
